ac_no,ac_name,ac_no_name,Category,District,Zone,party_name,Serial no.,candidate_name,candidate_list
17,Gwalior South,17.Gwalior South,GEN,Gwalior,Gwalior-Chambal,INC,2,Rashmi Pawar Sharma (Brahmin),2.Rashmi Pawar Sharma (Brahmin)
17,Gwalior South,17.Gwalior South,GEN,Gwalior,Gwalior-Chambal,AAP,1,Ruchi Gupta (Rai),1.Ruchi Gupta (Rai)
17,Gwalior South,17.Gwalior South,GEN,Gwalior,Gwalior-Chambal,BJP,1,Samiksha Gupta (Bania),1.Samiksha Gupta (Bania)
17,Gwalior South,17.Gwalior South,GEN,Gwalior,Gwalior-Chambal,BSP,1,Vishvjit Beenu Patel (Kurmi),1.Vishvjit Beenu Patel (Kurmi)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,INC,1,Daulat Singh Kushwaha (Kushwaha),1.Daulat Singh Kushwaha (Kushwaha)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,BJP,1,Jitendra Rawat (Meena),1.Jitendra Rawat (Meena)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,BJP,2,Kaushal Sharma (Brahmin),2.Kaushal Sharma (Brahmin)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,INC,1,Lakhan Singh Yadav (Yadav),1.Lakhan Singh Yadav (Yadav)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,BJP,1,Lokendra Parasar (Brahmin),1.Lokendra Parasar (Brahmin)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,BJP,2,Mohan Singh Rathore (Rajput),2.Mohan Singh Rathore (Rajput)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,BSP,1,Ram Niwas Gurjar (Gurjar),1.Ram Niwas Gurjar (Gurjar)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,INC,1,Sanjay Rawat (Meena),1.Sanjay Rawat (Meena)
18,Bhitrwar,18.Bhitrwar,GEN,Gwalior,Gwalior-Chambal,BSP,1,Suresh Baghel (Baghel),1.Suresh Baghel (Baghel)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,INC,1,Dinesh Khatik (Khatik),1.Dinesh Khatik (Khatik)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,BJP,1,Imarti Devi (Jatav),1.Imarti Devi (Jatav)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,BJP,2,Kaptan Singh (Paryar),2.Kaptan Singh (Paryar)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,BJP,3,Maan Singh Parchadaya (Jatav),3.Maan Singh Parchadaya (Jatav)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,INC,1,Prabhudayal Johre (Jatav),1.Prabhudayal Johre (Jatav)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,BSP,1,Satyaprakash Parchadaya (Jatav) ,1.Satyaprakash Parchadaya (Jatav) 
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,INC,1,Subedar Singh Bijore (Jatav),1.Subedar Singh Bijore (Jatav)
19,Dabara,19.Dabara,SC,Gwalior,Gwalior-Chambal,INC,2,Suresh Raje (Jatav),2.Suresh Raje (Jatav)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,INC,3,Damodar Singh Yadav (Yadav),3.Damodar Singh Yadav (Yadav)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,INC,4,Ghanshyam Singh (Rajput),4.Ghanshyam Singh (Rajput)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,BJP,1,Kalicharan Kushwah (Kushwaha),1.Kalicharan Kushwah (Kushwaha)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,BSP,1,Lakhan Singh Yadav (Yadav),1.Lakhan Singh Yadav (Yadav)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,INC,1,Mamta Kushwah (Kushwah),1.Mamta Kushwah (Kushwah)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,BJP,1,Pradeep Aggarwal (Baniya),1.Pradeep Aggarwal (Baniya)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,INC,1,Ramkinkar Gurjar (Gurjar),1.Ramkinkar Gurjar (Gurjar)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,AAP,1,Sanjay Dubey (Brahmin),1.Sanjay Dubey (Brahmin)
20,Sewda,20.Sewda,GEN,Datia,Gwalior-Chambal,BJP,1,Sunil Tiwari (Brahmin),1.Sunil Tiwari (Brahmin)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,1,Ajay Johare (Jatav),1.Ajay Johare (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,BJP,1,Arun Kumar Bharti (Jatav),1.Arun Kumar Bharti (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,1,Bhanu Thakur (Jatav),1.Bhanu Thakur (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,BJP,1,Ghanshyam Pironiya (Banskar),1.Ghanshyam Pironiya (Banskar)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,1,Guddi Jatav (Jatav),1.Guddi Jatav (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,2,Jamutri Dandotiya (Jatav),2.Jamutri Dandotiya (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,3,Kamlapat Arya (Koli),3.Kamlapat Arya (Koli)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,4,Mahendra Baudh (Jatav),4.Mahendra Baudh (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,BSP,1,Mahendra Bodh (Jatav),1.Mahendra Bodh (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,1,Phool Singh Bariya (Jatav),1.Phool Singh Bariya (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,2,Prabhudayal Johre (Jatav),2.Prabhudayal Johre (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,BJP,1,Raksha Santram Saroniya (Jatav),1.Raksha Santram Saroniya (Jatav)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,AAP,1,Ravi Banshkr (Barar),1.Ravi Banshkr (Barar)
21,Bhander,21.Bhander,SC,Datia,Gwalior-Chambal,INC,1,Santoshi Dohre (Jatav),1.Santoshi Dohre (Jatav)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,INC,2,Anil Bhargav (Brahmin),2.Anil Bhargav (Brahmin)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,INC,3,Ashok Dangi (Dangi),3.Ashok Dangi (Dangi)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,INC,4,Avdhesh Nayak (Brahmin),4.Avdhesh Nayak (Brahmin)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,BJP,1,Avdhesh Nayak (Brahmin),1.Avdhesh Nayak (Brahmin)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,INC,1,Ghanshyam Singh (Rajput),1.Ghanshyam Singh (Rajput)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,BSP,1,Kalicharan Kushwaha (Kushwaha),1.Kalicharan Kushwaha (Kushwaha)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,BJP,1,Narottam Mishra (Brahmin),1.Narottam Mishra (Brahmin)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,INC,1,Rajendra Bharti (Barai),1.Rajendra Bharti (Barai)
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,INC,2,"Ram Narayan Pateriaya (75, Brahmin)","2.Ram Narayan Pateriaya (75, Brahmin)"
22,Datia,22.Datia,GEN,Datia,Gwalior-Chambal,BJP,1,Vivek Mishra (Brahmin),1.Vivek Mishra (Brahmin)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,IND,1,"Dharmendra Boudh (Jatav, Bheem Army)","1.Dharmendra Boudh (Jatav, Bheem Army)"
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,BJP,1,Jasmant Jatav (Jatav),1.Jasmant Jatav (Jatav)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,BSP,1,Jaswant Jatav (Jatav),1.Jaswant Jatav (Jatav)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,INC,1,Kumar Lal (Jatav),1.Kumar Lal (Jatav)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,INC,2,Maan Singh (Jatav),2.Maan Singh (Jatav)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,INC,3,Pragilal Jatav (Jatav),3.Pragilal Jatav (Jatav)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,INC,4,Rachana Jatav (Jatav),4.Rachana Jatav (Jatav)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,BJP,1,Rajkumar Khatik (Khatik),1.Rajkumar Khatik (Khatik)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,INC,1,Ram Kishori (Kori),1.Ram Kishori (Kori)
23,Karera,23.Karera,SC,Shivpuri,Gwalior-Chambal,BJP,1,Ramesh Khatik (Khatik),1.Ramesh Khatik (Khatik)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,BJP,2,Dilip Mudgal (Brahmin),2.Dilip Mudgal (Brahmin)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,BSP,1,Dwarka Dhakar (Kirar),1.Dwarka Dhakar (Kirar)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,INC,1,Hariballbh Shukla (Brahmin),1.Hariballbh Shukla (Brahmin)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,INC,2,Kailash Kushwaha (Kushwaha),2.Kailash Kushwaha (Kushwaha)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,INC,3,Kalyan Singh Verma (Kirar),3.Kalyan Singh Verma (Kirar)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,INC,4,Lakkhan Singh (Baghel),4.Lakkhan Singh (Baghel)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Narendra Pandit (Brahmin),1.Narendra Pandit (Brahmin)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,INC,1,Paddhuman Verma (Kirar),1.Paddhuman Verma (Kirar)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Prahlad Bharti (Kirar),1.Prahlad Bharti (Kirar)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,INC,1,Raghvendra Guddu Tomar (Rajput),1.Raghvendra Guddu Tomar (Rajput)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Sonu Pandit (Brahmin),1.Sonu Pandit (Brahmin)
24,Pohari,24.Pohari,GEN,Shivpuri,Gwalior-Chambal,BJP,2,Suresh Rathkedha (Kirar),2.Suresh Rathkedha (Kirar)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,1,Alok Shukla (Brahmin),1.Alok Shukla (Brahmin)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,2,Amit Shivhare (Kalar),2.Amit Shivhare (Kalar)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Dilip Mudgal (Brahmin),1.Dilip Mudgal (Brahmin)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,BSP,1,Ershad Ali (Muslim),1.Ershad Ali (Muslim)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,1,Ganesh Goutam (Brahmin),1.Ganesh Goutam (Brahmin)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,2,Hariballbh Shukla (Brahmin),2.Hariballbh Shukla (Brahmin)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,3,Indu Jain (Bania),3.Indu Jain (Bania)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,4,Jagmohan Singh Sengar (Rajput),4.Jagmohan Singh Sengar (Rajput)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,5,Jinesh Jain (Bania),5.Jinesh Jain (Bania)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,6,Narendra Jain (Bania),6.Narendra Jain (Bania)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,7,Rakesh Gupta (Bania),7.Rakesh Gupta (Bania)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Ram Ji Vyas (Bania),1.Ram Ji Vyas (Bania)
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,INC,1,Vijay Singh Chauhan (Rajput) ,1.Vijay Singh Chauhan (Rajput) 
25,Shivpuri,25.Shivpuri,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Yashodhara Raje Scindia (Scindia),1.Yashodhara Raje Scindia (Scindia)
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,INC,1,Bhaiya Singh Lodhi,1.Bhaiya Singh Lodhi
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Bhaiyya Sahab Lodhi (Lodhi),1.Bhaiyya Sahab Lodhi (Lodhi)
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,BJP,2,Gotu Jain (Bania),2.Gotu Jain (Bania)
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,INC,1,K.P. Singh (Rajput),1.K.P. Singh (Rajput)
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,BSP,1,Panjab Singh Yadav (Yadav),1.Panjab Singh Yadav (Yadav)
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Pritam Singh Lodhi (Lodhi),1.Pritam Singh Lodhi (Lodhi)
26,Pichhore,26.Pichhore,GEN,Shivpuri,Gwalior-Chambal,INC,1,Vikash Pathak (Brahmin),1.Vikash Pathak (Brahmin)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,BSP,1,Arjun Raje (Jatav),1.Arjun Raje (Jatav)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,INC,1,Ashok Dhakar (Kirar),1.Ashok Dhakar (Kirar)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,INC,2,Ashok Sharma (Brahmin),2.Ashok Sharma (Brahmin)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,INC,3,Baijnath Singh Yadav (Yadav),3.Baijnath Singh Yadav (Yadav)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Birendra Singh Raghubanshi (Rajput),1.Birendra Singh Raghubanshi (Rajput)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,INC,1,Jitendra Jain (Bania),1.Jitendra Jain (Bania)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,BJP,1,Jitendra Jain (Bania),1.Jitendra Jain (Bania)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,BJP,2,Mahendra Singh Yadav (Yadav),2.Mahendra Singh Yadav (Yadav)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,BSP,1,Nawal Dhakad (Kirar),1.Nawal Dhakad (Kirar)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,INC,1,Pawan Kumar Yadav (Yadav),1.Pawan Kumar Yadav (Yadav)
27,Kolaras,27.Kolaras,GEN,Shivpuri,Gwalior-Chambal,BSP,1,Ram Niwas Dhakad (Kirar),1.Ram Niwas Dhakad (Kirar)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,INC,1,Jagdamba Singh (Yadav),1.Jagdamba Singh (Yadav)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,INC,2,K.L. Agarwal (Bania),2.K.L. Agarwal (Bania)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,BJP,1,Mahendra Kirar (Kirar),1.Mahendra Kirar (Kirar)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,BJP,2,Mahendra Singh Sisodia (Thakur),2.Mahendra Singh Sisodia (Thakur)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,INC,1,Man Singh Parsoda (Dhakar),1.Man Singh Parsoda (Dhakar)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,INC,2,Murarilal Dhakar (Dhakar),2.Murarilal Dhakar (Dhakar)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,BJP,1,Rajendra Singh Saluja (Sardar),1.Rajendra Singh Saluja (Sardar)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,INC,1,Rishi Agarwal (Bania),1.Rishi Agarwal (Bania)
28,Bamori,28.Bamori,GEN,Guna,Gwalior-Chambal,INC,2,Sumer Singh (Rajput),2.Sumer Singh (Rajput)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,INC,3,Bindu Singh (Jatav),3.Bindu Singh (Jatav)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,BJP,1,Gopilal Jatav (Jatav),1.Gopilal Jatav (Jatav)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,INC,1,Hari Om Khatik (Khatik),1.Hari Om Khatik (Khatik)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,INC,2,Kanahiya Ram Ahirwar (Jatav),2.Kanahiya Ram Ahirwar (Jatav)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,BJP,1,Niraj Nigam (Nigam),1.Niraj Nigam (Nigam)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,INC,1,Ram Veer Jatav (Jatav),1.Ram Veer Jatav (Jatav)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,BJP,1,Ramesh Malviya (Jatav),1.Ramesh Malviya (Jatav)
29,Guna,29.Guna,SC,Guna,Gwalior-Chambal,INC,1,Sangita Mohan Rajak (Rajak),1.Sangita Mohan Rajak (Rajak)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,INC,2,Ballu Chouhan (Rajput),2.Ballu Chouhan (Rajput)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,INC,3,Devendra Singh Meena (Meena),3.Devendra Singh Meena (Meena)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,INC,4,Lakshman Singh (Rajput),4.Lakshman Singh (Rajput)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,BJP,1,Mamta Meena (Meena),1.Mamta Meena (Meena)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,BJP,2,Priyanka Meena (Meena),2.Priyanka Meena (Meena)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,BJP,3,Ram Ballav Kasat (Bania),3.Ram Ballav Kasat (Bania)
30,Chachoda,30.Chachoda,GEN,Guna,Gwalior-Chambal,INC,1,Shiv Narayan Meena (Meena),1.Shiv Narayan Meena (Meena)
31,Raghogarh,31.Raghogarh,GEN,Guna,Gwalior-Chambal,INC,2,"Devendra Singh (Rajput, BJP)","2.Devendra Singh (Rajput, BJP)"
31,Raghogarh,31.Raghogarh,GEN,Guna,Gwalior-Chambal,INC,3,Digvijay Singh (Rajput),3.Digvijay Singh (Rajput)
31,Raghogarh,31.Raghogarh,GEN,Guna,Gwalior-Chambal,BJP,1,Gopal Patwa (Marathi),1.Gopal Patwa (Marathi)
31,Raghogarh,31.Raghogarh,GEN,Guna,Gwalior-Chambal,BJP,2,Hirendra Singh (Rajput),2.Hirendra Singh (Rajput)
31,Raghogarh,31.Raghogarh,GEN,Guna,Gwalior-Chambal,INC,1,Jaivardhan Singh (Rajput),1.Jaivardhan Singh (Rajput)
31,Raghogarh,31.Raghogarh,GEN,Guna,Gwalior-Chambal,BJP,1,Radhe Shyam Dhakad (Dhakad),1.Radhe Shyam Dhakad (Dhakad)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,1,Asha Dohre (Jatav),1.Asha Dohre (Jatav)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,2,Gopal Kaul ( Bedia),2.Gopal Kaul ( Bedia)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,3,Hari Babu Rai (Bedia),3.Hari Babu Rai (Bedia)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,BJP,1,Jajpal Singh Jajji ( Nat),1.Jajpal Singh Jajji ( Nat)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,BJP,2,Laddu Ram Kori (Kori),2.Laddu Ram Kori (Kori)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,1,Narendra Arya (Jatav),1.Narendra Arya (Jatav)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,2,Rajesh Lohia ( Jatav),2.Rajesh Lohia ( Jatav)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,3,Ramesh Kitoria (Jatav),3.Ramesh Kitoria (Jatav)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,BJP,1,Sheela Jatav (Jatav),1.Sheela Jatav (Jatav)
32,Ashok Nagar,32.Ashok Nagar,SC,Ashok Nagar,Gwalior-Chambal,INC,1,Tilok Ahirwar (Jatav),1.Tilok Ahirwar (Jatav)
33,Chanderi,33.Chanderi,GEN,Ashok Nagar,Gwalior-Chambal,BJP,1,Anoop Singh Raghuvanshi (Rajput),1.Anoop Singh Raghuvanshi (Rajput)
33,Chanderi,33.Chanderi,GEN,Ashok Nagar,Gwalior-Chambal,BJP,2,Bhupen Dwivedi (Brahmin),2.Bhupen Dwivedi (Brahmin)
33,Chanderi,33.Chanderi,GEN,Ashok Nagar,Gwalior-Chambal,INC,1,Gopal Singh Chauhan (Rajput),1.Gopal Singh Chauhan (Rajput)
33,Chanderi,33.Chanderi,GEN,Ashok Nagar,Gwalior-Chambal,BJP,1,Raj Kumar Singh Yadav Rao (Yadav),1.Raj Kumar Singh Yadav Rao (Yadav)
33,Chanderi,33.Chanderi,GEN,Ashok Nagar,Gwalior-Chambal,BSP,1,Raj Kumar Singh Yadav Rao (Yadav),1.Raj Kumar Singh Yadav Rao (Yadav)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,BJP,1,Anoop Singh Raghuvanshi (Rajput),1.Anoop Singh Raghuvanshi (Rajput)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,BJP,2,Brajendra Singh Yadav (Yadav),2.Brajendra Singh Yadav (Yadav)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,BJP,3,Gurupreet Singh Sandhu (Jatt),3.Gurupreet Singh Sandhu (Jatt)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,INC,1,Kanahaiya Ram Lodhi (Lodhi),1.Kanahaiya Ram Lodhi (Lodhi)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,INC,2,Rao Yaduvendra Singh Yadav (Yadav),2.Rao Yaduvendra Singh Yadav (Yadav)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,INC,3,Shobha Ram (Rajput),3.Shobha Ram (Rajput)
34,Mungaoli,34.Mungaoli,GEN,Ashok Nagar,Gwalior-Chambal,INC,4,Surendra Jain (Jain),4.Surendra Jain (Jain)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,5,Dr Ashok Diwan (Kori),5.Dr Ashok Diwan (Kori)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,BJP,1,Dr Vinod Panthi (Kori),1.Dr Vinod Panthi (Kori)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,BJP,2,Mahesh Rai (Khangar),2.Mahesh Rai (Khangar)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,AAP,1,Malkhan Parihar (Khangar),1.Malkhan Parihar (Khangar)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,1,Mamta Ahirwar (Jatav),1.Mamta Ahirwar (Jatav)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,2,Nirmala Saprey (Khatik),2.Nirmala Saprey (Khatik)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,3,Omprakash Kethoria (Khatik),3.Omprakash Kethoria (Khatik)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,4,Raja Ram Ahirwar (Jatav),4.Raja Ram Ahirwar (Jatav)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,IND,1,Rajkumar Khangar (Khangar) (Bhartiya Shakti Chetna Party),1.Rajkumar Khangar (Khangar) (Bhartiya Shakti Chetna Party)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,BJP,1,Sashi Kathuria (Khatik),1.Sashi Kathuria (Khatik)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,BSP,1,Surender Ahirwar (Jatav),1.Surender Ahirwar (Jatav)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,1,Tula Ram Ahirwar (Jatav),1.Tula Ram Ahirwar (Jatav)
35,Bina,35.Bina,SC,Sagar,Bundelkhand,INC,2,Uma Namaiya (Khatik),2.Uma Namaiya (Khatik)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,INC,3,Anshul Singh Parihar (Khangar),3.Anshul Singh Parihar (Khangar)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,BJP,1,Arunoday Chaubey (Brahmin),1.Arunoday Chaubey (Brahmin)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,BSP,1,Badal Singh (Rajput),1.Badal Singh (Rajput)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,GGP,1,Bhagwan Singh Thakur (Rajput),1.Bhagwan Singh Thakur (Rajput)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,BJP,1,Bhupender Singh Thakur (Rajput),1.Bhupender Singh Thakur (Rajput)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,IND,1,Chali Ram Lodhi (Lodhi) (Bhartiya Shakti Chetna Party),1.Chali Ram Lodhi (Lodhi) (Bhartiya Shakti Chetna Party)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,BJP,1,Dharmender Jain (Jain) ,1.Dharmender Jain (Jain) 
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,INC,1,Inder Singh (Rajput),1.Inder Singh (Rajput)
36,Khurai,36.Khurai,GEN,Sagar,Bundelkhand,INC,2,Pabhu Singh (Rajput),2.Pabhu Singh (Rajput)
